stock_code,start_date,sw_level_1,sw_level_2,sw_level_3
603556,2016-10-28,机械设备,,
603556,2021-07-30,电力设备,电网设备,电工仪器仪表
603557,2017-08-07,纺织服饰,服装家纺,鞋帽及其他
603558,2015-01-15,纺织服饰,,
603558,2021-07-30,纺织服饰,纺织制造,棉纺
603559,2016-12-01,通信,,
603559,2021-07-30,通信,通信服务,通信工程及服务
603565,2020-08-21,交通运输,,
603565,2021-07-30,交通运输,航运港口,航运
603566,2015-01-24,农林牧渔,动物保健Ⅱ,动物保健Ⅲ
603567,2015-01-13,医药生物,中药Ⅱ,中药Ⅲ
603568,2015-01-25,公用事业,,
603568,2021-07-30,环保,环境治理,固废治理
603569,2016-08-03,交通运输,,
603569,2021-07-30,交通运输,物流,公路货运
603577,2016-12-11,电力设备,,
603577,2021-07-30,电力设备,电网设备,线缆部件及其他
603578,2017-02-14,家用电器,,
603578,2021-07-30,家用电器,家电零部件Ⅱ,家电零部件Ⅲ
603579,2017-01-05,机械设备,专用设备,其他专用设备
603579,2017-02-28,家用电器,,
603579,2017-06-29,医药生物,,
603579,2017-12-26,家用电器,,
603579,2021-07-30,家用电器,其他家电Ⅱ,其他家电Ⅲ
603580,2017-05-22,基础化工,塑料,其他塑料制品
603583,2018-08-31,电力设备,,
603583,2021-07-30,机械设备,自动化设备,工控设备
603585,2016-12-01,基础化工,,
603585,2021-07-30,基础化工,农化制品,农药
603586,2017-03-18,汽车,,
603586,2021-07-30,汽车,汽车零部件,底盘与发动机系统
603587,2017-06-05,纺织服饰,,
603587,2021-07-30,纺织服饰,服装家纺,非运动服装
603588,2014-01-19,公用事业,,
603588,2021-07-30,环保,环境治理,固废治理
603589,2015-01-18,食品饮料,,
603589,2021-07-30,食品饮料,白酒Ⅱ,白酒Ⅲ
603590,2018-08-09,医药生物,,
603590,2021-07-30,医药生物,生物制品,其他生物制品
603595,2017-06-28,电子,其他电子Ⅱ,其他电子Ⅲ
603595,2021-07-30,电子,消费电子,消费电子零部件及组装
603596,2018-04-03,汽车,,
603596,2021-07-30,汽车,汽车零部件,底盘与发动机系统
603598,2015-01-25,传媒,,
603598,2021-07-30,传媒,广告营销,营销代理
603599,2015-01-06,基础化工,,
603599,2021-07-30,基础化工,农化制品,农药
603600,2015-01-15,轻工制造,,
603600,2021-07-30,轻工制造,家居用品,成品家居
603601,2015-01-15,基础化工,,
603601,2021-07-30,建筑材料,玻璃玻纤,玻纤制造
603602,2017-08-07,通信,,
603602,2021-07-30,通信,通信服务,通信工程及服务
603603,2017-01-24,公用事业,,
603603,2021-07-30,环保,环境治理,水务及水治理
603605,2017-11-08,基础化工,,
603605,2021-07-30,美容护理,化妆品,品牌化妆品
603606,2014-01-26,电力设备,,
603606,2021-07-30,电力设备,电网设备,线缆部件及其他
603607,2017-10-10,轻工制造,,
603607,2021-07-30,轻工制造,包装印刷,综合包装
603608,2016-02-22,纺织服饰,服装家纺,鞋帽及其他
603609,2014-01-31,农林牧渔,,
603609,2021-07-30,农林牧渔,饲料,畜禽饲料
603610,2019-10-21,轻工制造,,
603610,2021-07-30,轻工制造,家居用品,成品家居
603611,2015-01-15,机械设备,,
603611,2021-07-30,机械设备,工程机械,工程机械整机
603611,2022-07-29,计算机,IT服务Ⅱ,IT服务Ⅲ
603612,2017-07-12,有色金属,,
603612,2021-07-30,基础化工,非金属材料Ⅱ,非金属材料Ⅲ
603613,2019-07-18,传媒,,
603613,2021-07-30,商贸零售,互联网电商,综合电商
603615,2017-01-19,基础化工,橡胶,其他橡胶制品
603615,2018-07-13,基础化工,塑料,其他塑料制品
603615,2021-07-30,轻工制造,家居用品,其他家居用品
603616,2015-01-15,建筑材料,装修建材,管材
603616,2021-07-30,建筑材料,水泥,水泥制品
603617,2017-06-20,机械设备,通用设备,其他通用设备
603618,2015-01-15,电力设备,,
603618,2021-07-30,电力设备,电网设备,线缆部件及其他
603619,2017-08-07,,,
603619,2021-07-30,石油石化,油服工程,油田服务
603626,2017-01-14,机械设备,,
603626,2021-07-30,电子,消费电子,消费电子零部件及组装
603628,2016-12-25,电力设备,,
603628,2021-07-30,电力设备,光伏设备,光伏辅材
603629,2018-12-21,电子,,
603629,2021-07-30,电子,消费电子,消费电子零部件及组装
603630,2017-02-24,基础化工,,
603630,2021-07-30,美容护理,化妆品,品牌化妆品
603633,2016-11-06,电子,,
603633,2021-07-30,电子,消费电子,消费电子零部件及组装
603636,2014-01-19,计算机,,
603636,2021-07-30,计算机,IT服务Ⅱ,IT服务Ⅲ
603637,2017-01-14,建筑装饰,专业工程,化学工程
603638,2017-01-05,机械设备,专用设备,其他专用设备
603638,2021-07-30,机械设备,工程机械,工程机械器件
603639,2016-12-25,基础化工,,
603639,2021-07-30,基础化工,农化制品,农药
603648,2017-08-26,交通运输,,
603648,2021-07-30,交通运输,物流,中间产品及消费品供应链服务
603650,2018-06-26,基础化工,橡胶,其他橡胶制品
603650,2019-07-24,基础化工,化学制品,其他化学制品
603650,2021-07-30,基础化工,橡胶,橡胶助剂
603655,2017-12-20,汽车,,
603655,2021-07-30,汽车,汽车零部件,其他汽车零部件
603656,2017-03-10,机械设备,专用设备,其他专用设备
603657,2018-08-09,家用电器,,
603657,2021-07-30,家用电器,家电零部件Ⅱ,家电零部件Ⅲ
603658,2016-08-23,医药生物,化学制药,化学制剂
603658,2018-07-13,医药生物,,
603658,2021-07-30,医药生物,医疗器械,体外诊断
603659,2017-10-30,电子,其他电子Ⅱ,其他电子Ⅲ
603659,2020-07-24,电力设备,,
603659,2021-07-30,电力设备,电池,电池化学品
603660,2016-12-01,计算机,,
603660,2021-07-30,计算机,计算机设备,其他计算机设备
603661,2017-11-08,轻工制造,,
603661,2021-07-30,轻工制造,家居用品,成品家居
603662,2019-07-24,机械设备,,
603662,2021-07-30,机械设备,通用设备,仪器仪表
603663,2016-07-18,有色金属,小金属,其他小金属
603663,2021-07-30,基础化工,化学原料,无机盐
603665,2017-02-24,纺织服饰,,
603665,2021-07-30,纺织服饰,服装家纺,鞋帽及其他
603666,2018-06-12,机械设备,通用设备,其他通用设备
603666,2021-07-30,机械设备,自动化设备,机器人
603667,2016-10-17,机械设备,,
603667,2021-07-30,机械设备,通用设备,金属制品
603668,2016-12-01,农林牧渔,,
603668,2021-07-30,农林牧渔,饲料,水产饲料
603669,2015-01-25,医药生物,化学制药,化学制剂
603676,2017-07-12,医药生物,化学制药,化学制剂
603677,2017-01-19,家用电器,,
603677,2021-07-30,家用电器,家电零部件Ⅱ,家电零部件Ⅲ
603678,2015-01-15,电子,元件,被动元件
603678,2021-02-03,国防军工,航天装备Ⅱ,航天装备Ⅲ
603678,2021-07-30,国防军工,军工电子Ⅱ,军工电子Ⅲ
603679,2017-06-05,电子,光学光电子,LED
603680,2017-05-04,机械设备,轨交设备Ⅱ,轨交设备Ⅲ
603681,2019-02-18,基础化工,化学制品,其他化学制品
603681,2021-07-30,基础化工,化学制品,胶黏剂及胶带
603682,2020-04-08,商贸零售,,
603682,2021-07-30,商贸零售,一般零售,商业物业经营
603683,2017-10-10,基础化工,化学制品,其他化学制品
603683,2021-07-30,基础化工,化学制品,胶黏剂及胶带
603685,2017-11-21,电子,光学光电子,LED
603686,2015-01-15,机械设备,专用设备,其他专用设备
603686,2021-07-30,环保,环保设备Ⅱ,环保设备Ⅲ
603687,2019-06-18,轻工制造,,
603687,2021-07-30,轻工制造,包装印刷,纸包装
603688,2014-01-08,有色金属,,
603688,2021-07-30,基础化工,非金属材料Ⅱ,非金属材料Ⅲ
603689,2016-12-19,公用事业,燃气Ⅱ,燃气Ⅲ
603690,2016-12-25,机械设备,专用设备,其他专用设备
603690,2021-07-30,电子,半导体,半导体设备
603693,2018-07-06,公用事业,,
603693,2021-07-30,公用事业,电力,风力发电
603696,2015-12-23,食品饮料,,
603696,2021-07-30,食品饮料,调味发酵品Ⅱ,调味发酵品Ⅲ
603697,2019-05-06,食品饮料,食品加工,其他食品
603697,2021-07-30,食品饮料,休闲食品,零食
603698,2015-01-15,建筑装饰,专业工程,化学工程
603698,2021-07-30,机械设备,专用设备,能源及重型设备
603699,2014-01-08,机械设备,,
603699,2021-07-30,机械设备,通用设备,金属制品
603700,2019-01-04,机械设备,,
603700,2021-07-30,机械设备,通用设备,仪器仪表
603701,2016-04-18,汽车,,
603701,2021-07-30,汽车,汽车零部件,底盘与发动机系统
603703,2015-04-13,通信,,
603703,2021-07-30,电子,光学光电子,LED
603706,2018-07-06,公用事业,燃气Ⅱ,燃气Ⅲ
603707,2017-07-12,医药生物,化学制药,原料药
603707,2021-07-30,医药生物,化学制药,化学制剂
603708,2016-12-01,商贸零售,一般零售,超市
603709,2018-02-12,轻工制造,,
603709,2021-07-30,轻工制造,家居用品,成品家居
603711,2017-11-21,食品饮料,,
603711,2021-07-30,食品饮料,饮料乳品,软饮料
603712,2018-02-12,通信,,
603712,2019-07-24,通信,,
603712,2021-07-30,国防军工,军工电子Ⅱ,军工电子Ⅲ
603713,2018-07-06,交通运输,,
603713,2021-07-30,交通运输,物流,仓储物流
603716,2016-11-02,医药生物,,
603716,2021-07-30,医药生物,医药商业,医药流通
603717,2017-02-24,建筑装饰,,
603717,2021-07-30,建筑装饰,基础建设,园林工程
603718,2015-05-06,农林牧渔,动物保健Ⅱ,动物保健Ⅲ
603719,2020-01-22,食品饮料,食品加工,其他食品
603719,2021-07-30,食品饮料,休闲食品,零食
603721,2017-08-07,传媒,,
603721,2021-07-30,传媒,影视院线,影视动漫制作
603722,2017-10-10,基础化工,化学制品,其他化学制品
603722,2021-07-30,基础化工,塑料,其他塑料制品
603722,2022-07-29,基础化工,化学制品,其他化学制品
603725,2017-08-26,建筑材料,装修建材,其他建材
603725,2019-07-24,基础化工,化学制品,其他化学制品
603726,2016-04-18,家用电器,,
603726,2021-07-30,家用电器,家电零部件Ⅱ,家电零部件Ⅲ
603727,2016-11-06,,,
603727,2021-07-30,石油石化,油服工程,油气及炼化工程
603728,2017-05-04,电力设备,电机Ⅱ,电机Ⅲ
603729,2015-01-09,传媒,,
603729,2021-07-30,传媒,广告营销,营销代理
603730,2017-06-28,汽车,,
603730,2021-07-30,汽车,汽车零部件,车身附件及饰件
603733,2018-04-03,轻工制造,,
603733,2021-07-30,轻工制造,造纸,特种纸
603737,2016-05-25,基础化工,化学制品,涂料油墨
603737,2021-07-30,建筑材料,装修建材,涂料
603738,2016-10-12,电子,元件,被动元件
603739,2019-01-04,农林牧渔,动物保健Ⅱ,动物保健Ⅲ
603739,2022-07-29,基础化工,化学制品,食品及饲料添加剂
603755,2019-08-19,食品饮料,,
603755,2021-07-30,食品饮料,调味发酵品Ⅱ,调味发酵品Ⅲ
603757,2017-06-28,机械设备,通用设备,其他通用设备
603758,2017-05-04,汽车,,
603758,2021-07-30,汽车,汽车零部件,底盘与发动机系统
603759,2021-02-19,公用事业,,
603759,2021-07-30,环保,环境治理,水务及水治理
603766,2012-07-31,,,
603766,2014-01-01,汽车,摩托车及其他,其他运输设备
603766,2021-07-30,汽车,摩托车及其他,摩托车
603767,2017-05-04,汽车,,
603767,2021-07-30,汽车,汽车零部件,底盘与发动机系统
603768,2017-02-14,汽车,,
603768,2021-07-30,汽车,汽车零部件,其他汽车零部件
603773,2018-04-03,电子,光学光电子,面板
603776,2017-05-04,汽车,摩托车及其他,其他运输设备
603776,2021-07-30,汽车,摩托车及其他,摩托车
603777,2016-09-27,食品饮料,食品加工,其他食品
603777,2021-07-30,食品饮料,休闲食品,零食
603778,2015-11-05,建筑装饰,,
603778,2021-07-30,建筑装饰,基础建设,园林工程
603779,2016-04-26,食品饮料,,
603779,2021-07-30,食品饮料,非白酒,其他酒类
603786,2019-09-02,汽车,,
603786,2021-07-30,汽车,汽车零部件,汽车电子电气系统
603787,2017-04-19,轻工制造,,
603787,2017-06-29,汽车,摩托车及其他,其他运输设备
603787,2021-07-30,汽车,摩托车及其他,摩托车
603788,2014-01-19,汽车,,
603788,2021-07-30,汽车,汽车零部件,底盘与发动机系统
603789,2015-01-13,机械设备,专用设备,农用机械
603790,2018-08-31,基础化工,化学制品,纺织化学制品
603797,2017-03-30,公用事业,,
603797,2021-07-30,环保,环境治理,水务及水治理
603798,2016-04-07,基础化工,,
603798,2021-07-30,石油石化,炼化及贸易,其他石化
603799,2015-01-15,有色金属,小金属,其他小金属
603799,2021-07-30,有色金属,能源金属,钴
603800,2015-12-23,机械设备,专用设备,能源及重型设备
603801,2017-06-20,轻工制造,,
603801,2021-07-30,轻工制造,家居用品,定制家居
603803,2017-03-30,通信,,
603803,2021-07-30,通信,通信设备,通信终端及配件
603806,2014-01-04,电力设备,,
603806,2021-07-30,电力设备,光伏设备,光伏辅材
603808,2015-01-13,纺织服饰,,
603808,2021-07-30,纺织服饰,服装家纺,非运动服装
603809,2017-10-30,汽车,,
603809,2021-07-30,汽车,汽车零部件,底盘与发动机系统
603810,2018-09-18,基础化工,,
603810,2021-07-30,基础化工,农化制品,农药
603811,2017-02-24,医药生物,化学制药,化学制剂
603813,2017-08-15,交通运输,,
603813,2021-07-30,交通运输,物流,公路货运
603815,2019-09-09,建筑装饰,,
603815,2021-07-30,建筑装饰,基础建设,基建市政工程
603816,2016-10-12,轻工制造,,
603816,2021-07-30,轻工制造,家居用品,成品家居
603817,2017-01-24,公用事业,,
603817,2019-07-24,公用事业,,
603817,2021-07-30,环保,环境治理,水务及水治理
603818,2015-01-13,轻工制造,,
603818,2021-07-30,轻工制造,家居用品,成品家居
603819,2016-11-06,电力设备,电机Ⅱ,电机Ⅲ
603822,2016-04-18,基础化工,化学制品,其他化学制品
603823,2016-12-11,基础化工,化学制品,涂料油墨
603825,2017-07-26,传媒,,
603825,2021-07-30,传媒,广告营销,营销代理
603826,2017-04-05,有色金属,,
603826,2021-07-30,基础化工,非金属材料Ⅱ,非金属材料Ⅲ
603828,2015-01-15,建筑装饰,装修装饰Ⅱ,装修装饰Ⅲ
603829,2017-09-25,电力设备,,
603829,2021-07-30,电力设备,电网设备,配电设备
603833,2017-03-10,轻工制造,,
603833,2021-07-30,轻工制造,家居用品,定制家居
603836,2021-05-12,交通运输,,
603836,2021-07-30,交通运输,物流,跨境物流
603838,2015-01-18,轻工制造,,
603838,2021-07-30,轻工制造,家居用品,其他家居用品
603839,2017-01-19,纺织服饰,,
603839,2021-07-30,纺织服饰,服装家纺,非运动服装
603843,2016-08-04,建筑装饰,,
603843,2021-07-30,建筑装饰,基础建设,基建市政工程
603848,2017-11-21,轻工制造,,
603848,2021-07-30,轻工制造,家居用品,成品家居
603855,2017-05-04,机械设备,专用设备,其他专用设备
603856,2017-10-30,建筑材料,装修建材,管材
603858,2016-11-06,医药生物,中药Ⅱ,中药Ⅲ
603859,2016-10-17,电力设备,,
603859,2021-07-30,机械设备,自动化设备,工控设备
603859,2022-07-29,计算机,IT服务Ⅱ,IT服务Ⅲ
603860,2017-07-26,建筑装饰,,
603860,2021-07-30,建筑装饰,工程咨询服务Ⅱ,工程咨询服务Ⅲ
603861,2016-03-23,电力设备,,
603861,2021-07-30,电力设备,电网设备,配电设备
603863,2019-05-20,轻工制造,,
603863,2021-07-30,轻工制造,造纸,大宗用纸
603866,2015-12-24,食品饮料,食品加工,其他食品
603866,2021-07-30,食品饮料,休闲食品,烘焙食品
603867,2019-06-14,基础化工,化学制品,其他化学制品
603868,2016-04-18,家用电器,,
603868,2021-07-30,家用电器,小家电,个护小家电
603869,2015-03-09,社会服务,,
603869,2019-07-24,计算机,,
603869,2021-07-30,计算机,IT服务Ⅱ,IT服务Ⅲ
603871,2018-01-29,交通运输,,
603871,2021-07-30,交通运输,物流,跨境物流
603876,2018-04-03,有色金属,工业金属,铝
603877,2016-12-25,纺织服饰,,
603877,2021-07-30,纺织服饰,服装家纺,非运动服装
603878,2016-12-01,钢铁,,
603878,2021-07-30,钢铁,普钢,钢铁管材
603879,2017-06-05,基础化工,化学制品,其他化学制品
603879,2021-07-30,基础化工,塑料,合成树脂
603880,2017-07-26,医药生物,,
603880,2021-07-30,医药生物,医疗器械,医疗耗材
603881,2017-01-14,通信,,
603881,2017-06-29,计算机,,
603881,2021-07-30,计算机,IT服务Ⅱ,IT服务Ⅲ
603881,2023-07-06,通信,,
603882,2017-08-26,医药生物,,
603882,2021-07-30,医药生物,医疗服务,诊断服务
603883,2015-01-13,医药生物,,
603883,2021-07-30,医药生物,医药商业,线下药店
603885,2015-05-25,交通运输,,
603885,2021-07-30,交通运输,航空机场,航空运输
603886,2016-12-11,食品饮料,食品加工,其他食品
603886,2021-07-30,食品饮料,休闲食品,烘焙食品
603887,2016-09-07,建筑装饰,房屋建设Ⅱ,房屋建设Ⅲ
603887,2021-07-30,计算机,IT服务Ⅱ,IT服务Ⅲ
603888,2016-10-17,传媒,,
603888,2021-07-30,传媒,数字媒体,门户网站
603889,2014-01-19,纺织服饰,,
603889,2021-07-30,纺织服饰,纺织制造,其他纺织
603890,2017-12-08,电子,,
603890,2021-07-30,电子,消费电子,消费电子零部件及组装
603893,2020-01-14,电子,,
